date,kospi200,return,단위환산,단위환산2
2004-02-16,115.63,-0.001036717,865.1054915,865.1054915
2004-02-17,116.03,0.00345931,868.0981595,868.0981595
2004-02-18,114.87,-0.009997414,859.4194224,859.4194224
2004-02-19,115.65,0.006790285,865.2551249,865.2551249
2004-02-20,115.03,-0.005361003,860.6164896,860.6164896
2004-02-23,115.05,0.000173868,860.766123,860.766123
2004-02-24,113.32,-0.01503694,847.8228341,847.8228341
2004-02-25,113.63,0.002735616,850.1421517,850.1421517
2004-02-26,113.44,-0.001672094,848.7206344,848.7206344
2004-02-27,115.92,0.021861777,867.2751758,867.2751758
2004-03-02,118.07,0.018547274,883.3607661,883.3607661
2004-03-03,117.57,-0.004234776,879.6199312,879.6199312
2004-03-04,119.28,0.014544527,892.4135867,892.4135867
2004-03-05,118.88,-0.003353454,889.4209187,889.4209187
2004-03-08,118.1,-0.006561238,883.5852162,883.5852162
2004-03-09,116.82,-0.010838273,874.0086787,874.0086787
2004-03-10,114.74,-0.01780517,858.4468053,858.4468053
2004-03-11,113.87,-0.00758236,851.9377525,851.9377525
2004-03-12,111.23,-0.023184333,832.1861439,832.1861439
2004-03-15,111.63,0.003596152,835.1788119,835.1788119
2004-03-16,111.49,-0.001254143,834.1313781,834.1313781
2004-03-17,114.55,0.027446408,857.025288,857.025288
2004-03-18,114.55,0,857.025288,857.025288
2004-03-19,116.02,0.012832824,868.0233428,868.0233428
2004-03-22,113.31,-0.023358042,847.7480174,847.7480174
2004-03-23,113.72,0.003618392,850.815502,850.815502
2004-03-24,113.18,-0.004748505,846.7754003,846.7754003
2004-03-25,112.16,-0.009012193,839.144097,839.144097
2004-03-26,113.64,0.013195435,850.2169684,850.2169684
2004-03-29,115.1,0.012847589,861.1402065,861.1402065
2004-03-30,114.98,-0.001042572,860.2424061,860.2424061
2004-03-31,115.98,0.008697165,867.724076,867.724076
2004-04-01,116.34,0.003103983,870.4174772,870.4174772
2004-04-02,116.35,8.5955E-05,870.4922939,870.4922939
2004-04-06,119.57,0.027675118,894.583271,894.583271
2004-04-07,120.05,0.004014385,898.1744725,898.1744725
2004-04-08,121.04,0.008246564,905.5813258,905.5813258
2004-04-09,119.27,-0.014623265,892.33877,892.33877
2004-04-12,120.99,0.014421061,905.2072423,905.2072423
2004-04-13,120.65,-0.00281015,902.6634745,902.6634745
2004-04-14,120.59,-0.000497306,902.2145743,902.2145743
2004-04-16,117.97,-0.021726511,882.6125991,882.6125991
2004-04-19,118.49,0.0044079,886.5030675,886.5030675
2004-04-20,120.6,0.01780741,902.289391,902.289391
2004-04-21,121.93,0.011028192,912.240012,912.240012
2004-04-22,120.76,-0.00959567,903.4864582,903.4864582
2004-04-23,122.44,0.013911891,916.0556636,916.0556636
2004-04-26,120.3,-0.017477948,900.04489,900.04489
2004-04-27,119.7,-0.004987531,895.5558881,895.5558881
2004-04-28,117.48,-0.018546366,878.9465809,878.9465809
2004-04-29,114.01,-0.029536942,852.9851863,852.9851863
2004-04-30,112.4,-0.014121568,840.9396977,840.9396977
2004-05-03,112.84,0.003914591,844.2316325,844.2316325
2004-05-04,112.92,0.000708968,844.8301661,844.8301661
2004-05-06,108.97,-0.034980517,815.27757,815.27757
2004-05-07,109.38,0.003762503,818.3450546,818.3450546
2004-05-10,102.94,-0.058877308,770.1631004,770.1631004
2004-05-11,102.73,-0.002040023,768.5919497,768.5919497
2004-05-12,106.05,0.032317726,793.4310938,793.4310938
2004-05-13,102.14,-0.036869401,764.1777645,764.1777645
2004-05-14,99.11,-0.029665165,741.5083047,741.5083047
2004-05-17,94.05,-0.051054384,703.6510549,703.6510549
2004-05-18,96.09,0.02169059,718.9136615,718.9136615
2004-05-19,100.92,0.050265376,755.0501272,755.0501272
2004-05-20,99.66,-0.012485137,745.6232231,745.6232231
2004-05-21,102.13,0.024784267,764.1029478,764.1029478
2004-05-24,103.68,0.015176736,775.6995361,775.6995361
2004-05-25,101.64,-0.019675926,760.4369295,760.4369295
2004-05-27,104.09,0.024104683,778.7670208,778.7670208
2004-05-28,105.82,0.016620232,791.7103097,791.7103097
2004-05-31,104.14,-0.015876016,779.1411043,779.1411043
2004-06-01,105.74,0.015363933,791.1117761,791.1117761
2004-06-02,104.06,-0.015888027,778.5425707,778.5425707
2004-06-03,99.51,-0.043724774,744.5009726,744.5009726
2004-06-04,100.95,0.014470907,755.2745773,755.2745773
2004-06-07,105.02,0.040316989,785.7249738,785.7249738
2004-06-08,104.73,-0.002761379,783.5552895,783.5552895
2004-06-09,102.59,-0.020433496,767.5445159,767.5445159
2004-06-10,100.58,-0.019592553,752.5063594,752.5063594
2004-06-11,96.39,-0.041658381,721.1581625,721.1581625
2004-06-14,94.9,-0.015458035,710.0104743,710.0104743
2004-06-15,96.78,0.019810327,724.0760138,724.0760138
2004-06-16,96.84,0.000619963,724.524914,724.524914
2004-06-17,98.02,0.012185048,733.3532845,733.3532845
2004-06-18,95.74,-0.023260559,716.2950771,716.2950771
2004-06-21,96.8,0.011071652,724.2256472,724.2256472
2004-06-22,96.48,-0.003305785,721.8315128,721.8315128
2004-06-23,95.56,-0.009535655,714.9483765,714.9483765
2004-06-24,98.85,0.034428631,739.5630705,739.5630705
2004-06-25,101.08,0.022559433,756.2471944,756.2471944
2004-06-28,99.85,-0.012168579,747.0447404,747.0447404
2004-06-29,100.81,0.009614422,754.2271435,754.2271435
2004-06-30,101.85,0.010316437,762.0080802,762.0080802
2004-07-01,100.8,-0.010309278,754.1523268,754.1523268
2004-07-02,97.75,-0.030257937,731.3332336,731.3332336
2004-07-05,97.91,0.001636829,732.5303008,732.5303008
2004-07-06,98.19,0.002859769,734.6251683,734.6251683
2004-07-07,98.46,0.002749771,736.6452192,736.6452192
2004-07-08,95.78,-0.027219175,716.5943439,716.5943439
2004-07-09,96.51,0.007621633,722.0559629,722.0559629
2004-07-12,96.45,-0.000621697,721.6070627,721.6070627
2004-07-13,97.11,0.006842924,726.5449648,726.5449648
2004-07-14,95.09,-0.020801153,711.4319916,711.4319916
2004-07-15,94.64,-0.004732359,708.0652402,708.0652402
2004-07-16,95.6,0.010143702,715.2476433,715.2476433
2004-07-19,97.11,0.015794979,726.5449648,726.5449648
2004-07-20,95.29,-0.018741633,712.9283256,712.9283256
2004-07-21,97.51,0.023297303,729.5376328,729.5376328
2004-07-22,96.08,-0.014665163,718.8388448,718.8388448
2004-07-23,95.38,-0.007285595,713.6016759,713.6016759
2004-07-26,95.22,-0.001677501,712.4046087,712.4046087
2004-07-27,95.66,0.004620878,715.6965435,715.6965435
2004-07-28,96.55,0.009303784,722.3552297,722.3552297
2004-07-29,94.59,-0.020300363,707.6911567,707.6911567
2004-07-30,95.27,0.007188921,712.7786922,712.7786922
2004-08-02,93.19,-0.021832686,697.2168188,697.2168188
2004-08-03,94.21,0.01094538,704.8481221,704.8481221
2004-08-04,94.59,0.004033542,707.6911567,707.6911567
2004-08-05,96.31,0.01818374,720.5596289,720.5596289
2004-08-06,94.84,-0.015263213,709.5615741,709.5615741
2004-08-09,96.08,0.013074652,718.8388448,718.8388448
2004-08-10,96.72,0.006661116,723.6271136,723.6271136
2004-08-11,97.23,0.005272953,727.4427652,727.4427652
2004-08-12,99.05,0.018718503,741.0594045,741.0594045
2004-08-13,100.15,0.011105502,749.2892414,749.2892414
2004-08-16,99.72,-0.00429356,746.0721233,746.0721233
2004-08-17,98.97,-0.007521059,740.4608709,740.4608709
2004-08-18,99.48,0.005153077,744.2765225,744.2765225
2004-08-19,101.18,0.017088862,756.9953614,756.9953614
2004-08-20,100.86,-0.00316268,754.601227,754.601227
2004-08-23,100.92,0.000594884,755.0501272,755.0501272
2004-08-24,101.5,0.005747126,759.3894957,759.3894957
2004-08-25,102.87,0.013497537,769.6393835,769.6393835
2004-08-26,103.25,0.003693983,772.4824181,772.4824181
2004-08-27,103.38,0.00125908,773.4550352,773.4550352
2004-08-30,103.07,-0.002998646,771.1357175,771.1357175
2004-08-31,102.89,-0.001746386,769.7890169,769.7890169
2004-09-01,104.69,0.017494412,783.2560227,783.2560227
2004-09-02,105.66,0.00926545,790.5132426,790.5132426
2004-09-03,104.84,-0.007760742,784.3782732,784.3782732
2004-09-06,105.52,0.006486074,789.4658088,789.4658088
2004-09-07,104.97,-0.005212282,785.3508903,785.3508903
2004-09-08,104.44,-0.005049062,781.3856053,781.3856053
2004-09-09,105.39,0.009096132,788.4931917,788.4931917
2004-09-10,107.32,0.018312933,802.9328146,802.9328146
2004-09-13,109.56,0.020872158,819.6917552,819.6917552
2004-09-14,109.27,-0.002646951,817.5220709,817.5220709
2004-09-15,109.27,0,817.5220709,817.5220709
2004-09-16,110.2,0.008511028,824.4800239,824.4800239
2004-09-17,109.32,-0.007985481,817.8961544,817.8961544
2004-09-20,110.38,0.009696304,825.8267245,825.8267245
2004-09-21,110.42,0.000362384,826.1259913,826.1259913
2004-09-22,107.53,-0.026172795,804.5039653,804.5039653
2004-09-23,106.94,-0.005486841,800.08978,800.08978
2004-09-24,107.33,0.003646905,803.0076313,803.0076313
2004-09-30,107.69,0.003354141,805.7010325,805.7010325
2004-10-01,109.42,0.01606463,818.6443214,818.6443214
2004-10-04,114.02,0.042039846,853.060003,853.060003
2004-10-05,114.04,0.000175408,853.2096364,853.2096364
2004-10-06,114.44,0.003507541,856.2023044,856.2023044
2004-10-07,114.17,-0.002359315,854.1822535,854.1822535
2004-10-08,113.82,-0.003065604,851.563669,851.563669
2004-10-11,113.82,0,851.563669,851.563669
2004-10-12,110.47,-0.029432437,826.5000748,826.5000748
2004-10-13,110.42,-0.000452612,826.1259913,826.1259913
2004-10-14,109.17,-0.011320413,816.7739039,816.7739039
2004-10-15,108.42,-0.006870019,811.1626515,811.1626515
2004-10-18,109.24,0.00756318,817.2976208,817.2976208
2004-10-19,110.24,0.009154156,824.7792907,824.7792907
2004-10-20,106.93,-0.030025399,800.0149633,800.0149633
2004-10-21,105.78,-0.010754699,791.4110429,791.4110429
2004-10-22,106.8,0.009642655,799.0423463,799.0423463
2004-10-25,104.13,-0.025,779.0662876,779.0662876
2004-10-26,104.98,0.008162873,785.425707,785.425707
2004-10-27,104.63,-0.003333968,782.8071225,782.8071225
2004-10-28,107.77,0.030010513,806.2995661,806.2995661
2004-10-29,107.99,0.002041384,807.9455334,807.9455334
2004-11-01,108.17,0.001666821,809.292234,809.292234
2004-11-02,109.67,0.013867061,820.5147389,820.5147389
2004-11-03,111.58,0.017415884,834.8047284,834.8047284
2004-11-04,110.3,-0.01147159,825.2281909,825.2281909
2004-11-05,111.52,0.011060743,834.3558282,834.3558282
2004-11-08,109.34,-0.019548063,818.0457878,818.0457878
2004-11-09,109.04,-0.002743735,815.8012868,815.8012868
2004-11-10,111.19,0.019717535,831.8868772,831.8868772
2004-11-11,111.24,0.000449681,832.2609606,832.2609606
2004-11-12,113.41,0.019507371,848.4961843,848.4961843
2004-11-15,114.09,0.005995944,853.5837199,853.5837199
2004-11-16,113.3,-0.006924358,847.6732007,847.6732007
2004-11-17,114.61,0.011562224,857.4741882,857.4741882
2004-11-18,113.33,-0.01116831,847.8976508,847.8976508
2004-11-19,112.07,-0.011117974,838.4707467,838.4707467
2004-11-22,109.83,-0.019987508,821.7118061,821.7118061
2004-11-23,111.18,0.012291724,831.8120605,831.8120605
2004-11-24,112.74,0.014031301,843.4834655,843.4834655
2004-11-25,112.59,-0.001330495,842.361215,842.361215
2004-11-26,110.68,-0.016964206,828.0712255,828.0712255
2004-11-29,111.62,0.008492953,835.1039952,835.1039952
2004-11-30,113.4,0.015946963,848.4213676,848.4213676
2004-12-01,113.09,-0.002733686,846.10205,846.10205
2004-12-02,114.06,0.008577239,853.3592698,853.3592698
2004-12-03,113.96,-0.000876732,852.6111028,852.6111028
2004-12-06,112.37,-0.013952264,840.7152476,840.7152476
2004-12-07,111.01,-0.012102874,830.5401766,830.5401766
2004-12-08,112.16,0.010359427,839.144097,839.144097
2004-12-09,110.88,-0.011412268,829.5675595,829.5675595
2004-12-10,108.57,-0.020833333,812.284902,812.284902
2004-12-13,108.36,-0.001934236,810.7137513,810.7137513
2004-12-14,109.38,0.009413068,818.3450546,818.3450546
2004-12-15,111.87,0.022764674,836.9744127,836.9744127
2004-12-16,112.51,0.005720926,841.7626814,841.7626814
2004-12-17,112.63,0.001066572,842.6604818,842.6604818
2004-12-20,113.45,0.007280476,848.7954511,848.7954511
2004-12-21,113.51,0.000528867,849.2443513,849.2443513
2004-12-22,113.66,0.001321469,850.3666018,850.3666018
2004-12-23,112.54,-0.00985395,841.9871315,841.9871315
2004-12-24,113.15,0.005420295,846.5509502,846.5509502
2004-12-27,113,-0.001325674,845.4286997,845.4286997
2004-12-28,113.25,0.002212389,847.2991172,847.2991172
2004-12-29,113.84,0.005209713,851.7133024,851.7133024
2004-12-30,115.25,0.012385805,862.262457,862.262457
2005-01-03,115.36,0.000954447,863.0854407,863.0854407
2005-01-04,114.77,-0.005114424,858.6712554,858.6712554
2005-01-05,114.65,-0.001045569,857.773455,857.773455
2005-01-06,112.94,-0.014914959,844.9797995,844.9797995
2005-01-07,112.71,-0.00203648,843.2590154,843.2590154
2005-01-10,113.27,0.004968503,847.4487506,847.4487506
2005-01-11,114.66,0.012271564,857.8482717,857.8482717
2005-01-12,114.09,-0.004971219,853.5837199,853.5837199
2005-01-13,115.01,0.008063809,860.4668562,860.4668562
2005-01-14,117.82,0.024432658,881.4903486,881.4903486
2005-01-17,119.91,0.017738924,897.1270388,897.1270388
2005-01-18,119.5,-0.003419231,894.0595541,894.0595541
2005-01-19,118.9,-0.005020921,889.5705521,889.5705521
2005-01-20,118.02,-0.007401177,882.9866826,882.9866826
2005-01-21,119.4,0.011692933,893.3113871,893.3113871
2005-01-24,119.83,0.00360134,896.5285052,896.5285052
2005-01-25,118.91,-0.007677543,889.6453688,889.6453688
2005-01-26,120.51,0.013455555,901.6160407,901.6160407
2005-01-27,120.16,-0.002904323,898.9974562,898.9974562
2005-01-28,119.65,-0.004244341,895.1818046,895.1818046
2005-01-31,121.06,0.011784371,905.7309592,905.7309592
2005-02-01,120,-0.008755989,897.800389,897.800389
2005-02-02,119.74,-0.002166667,895.8551549,895.8551549
2005-02-03,120.64,0.007516285,902.5886578,902.5886578
2005-02-04,121.3,0.005470822,907.5265599,907.5265599
2005-02-07,123.2,0.015663644,921.7417328,921.7417328
2005-02-11,122.84,-0.002922078,919.0483316,919.0483316
2005-02-14,124.94,0.017095409,934.7598384,934.7598384
2005-02-15,125.48,0.004322075,938.7999401,938.7999401
2005-02-16,125.85,0.002948677,941.568158,941.568158
2005-02-17,125.93,0.000635677,942.1666916,942.1666916
2005-02-18,127.43,0.011911379,953.3891965,953.3891965
2005-02-21,128.09,0.005179314,958.3270986,958.3270986
2005-02-22,126.74,-0.010539464,948.2268442,948.2268442
2005-02-23,125.53,-0.009547104,939.1740236,939.1740236
2005-02-24,127.81,0.018162989,956.232231,956.232231
2005-02-25,129.13,0.01032783,966.1080353,966.1080353
2005-02-28,130.85,0.01331991,978.9765076,978.9765076
2005-03-02,130.14,-0.00542606,973.6645219,973.6645219
2005-03-03,130.61,0.003611495,977.1809068,977.1809068
2005-03-04,130.61,0,977.1809068,977.1809068
2005-03-07,130.11,-0.003828191,973.4400718,973.4400718
2005-03-08,129.21,-0.006917224,966.7065689,966.7065689
2005-03-09,130.26,0.008126306,974.5623223,974.5623223
2005-03-10,128.76,-0.011515431,963.3398174,963.3398174
2005-03-11,131.97,0.024930103,987.3559779,987.3559779
2005-03-14,131.47,-0.00378874,983.6151429,983.6151429
2005-03-15,127.95,-0.026774169,957.2796648,957.2796648
2005-03-16,128.17,0.001719422,958.9256322,958.9256322
2005-03-17,126.68,-0.011625185,947.777944,947.777944
2005-03-18,126.82,0.001105147,948.8253778,948.8253778
2005-03-21,126.84,0.000157704,948.9750112,948.9750112
2005-03-22,126.87,0.000236518,949.1994613,949.1994613
2005-03-23,125.16,-0.013478364,936.4058058,936.4058058
2005-03-24,123.8,-0.010866091,926.2307347,926.2307347
2005-03-25,125.07,0.010258481,935.7324555,935.7324555
2005-03-28,126.72,0.013192612,948.0772108,948.0772108
2005-03-29,124.13,-0.020438763,928.6996858,928.6996858
2005-03-30,123.49,-0.005155885,923.911417,923.911417
2005-03-31,124.78,0.01044619,933.5627712,933.5627712
2005-04-01,126.88,0.01682962,949.274278,949.274278
2005-04-04,127.22,0.002679697,951.8180458,951.8180458
2005-04-06,127.85,0.004952052,956.5314978,956.5314978
2005-04-07,127.92,0.000547517,957.0552147,957.0552147
2005-04-08,128.44,0.004065041,960.9456831,960.9456831
2005-04-11,127.59,-0.006617876,954.5862637,954.5862637
2005-04-12,127.24,-0.002743162,951.9676792,951.9676792
2005-04-13,127.28,0.000314367,952.266946,952.266946
2005-04-14,123.29,-0.031348209,922.415083,922.415083
2005-04-15,122.41,-0.007137643,915.8312135,915.8312135
2005-04-18,119.76,-0.021648558,896.0047883,896.0047883
2005-04-19,120.5,0.006179025,901.541224,901.541224
2005-04-20,121.05,0.004564315,905.6561425,905.6561425
2005-04-21,121.31,0.002147873,907.6013766,907.6013766
2005-04-22,121.36,0.000412167,907.9754601,907.9754601
2005-04-25,122.08,0.005932762,913.3622625,913.3622625
2005-04-26,121.92,-0.001310616,912.1651953,912.1651953
2005-04-27,119.96,-0.016076115,897.5011223,897.5011223
2005-04-28,118.36,-0.013337779,885.5304504,885.5304504
2005-04-29,117.58,-0.006590064,879.6947479,879.6947479
2005-05-02,118.46,0.007484266,886.2786174,886.2786174
2005-05-03,117.89,-0.004811751,882.0140655,882.0140655
2005-05-04,119.95,0.017473916,897.4263056,897.4263056
2005-05-06,121.26,0.010921217,907.2272931,907.2272931
2005-05-09,120.48,-0.006432459,901.3915906,901.3915906
2005-05-10,120.4,-0.000664011,900.793057,900.793057
2005-05-11,119.02,-0.011461794,890.4683525,890.4683525
2005-05-12,118.69,-0.002772643,887.9994015,887.9994015
2005-05-13,118.87,0.001516556,889.346102,889.346102
2005-05-16,119.65,0.00656179,895.1818046,895.1818046
2005-05-17,119.51,-0.001170079,894.1343708,894.1343708
2005-05-18,120.08,0.004769475,898.3989226,898.3989226
2005-05-19,123.04,0.024650233,920.5446656,920.5446656
2005-05-20,123.02,-0.000162549,920.3950322,920.3950322
2005-05-23,122.87,-0.001219314,919.2727817,919.2727817
2005-05-24,122.91,0.000325547,919.5720485,919.5720485
2005-05-25,121.37,-0.012529493,908.0502768,908.0502768
2005-05-26,121.7,0.002718959,910.5192279,910.5192279
2005-05-27,123.89,0.01799507,926.904085,926.904085
2005-05-30,124.64,0.006053757,932.5153374,932.5153374
2005-05-31,124.84,0.001604621,934.0116714,934.0116714
2005-06-01,124.9,0.000480615,934.4605716,934.4605716
2005-06-02,125.04,0.001120897,935.5080054,935.5080054
2005-06-03,125.7,0.005278311,940.4459075,940.4459075
2005-06-07,124.79,-0.007239459,933.6375879,933.6375879
2005-06-08,125.62,0.006651174,939.8473739,939.8473739
2005-06-09,127.22,0.012736825,951.8180458,951.8180458
2005-06-10,127.68,0.003615784,955.2596139,955.2596139
2005-06-13,127.65,-0.000234962,955.0351638,955.0351638
2005-06-14,126.9,-0.005875441,949.4239114,949.4239114
2005-06-15,129.27,0.018676123,967.1554691,967.1554691
2005-06-16,129.27,0,967.1554691,967.1554691
2005-06-17,129.33,0.000464145,967.6043693,967.6043693
2005-06-20,128.17,-0.008969303,958.9256322,958.9256322
2005-06-21,127.66,-0.00397909,955.1099805,955.1099805
2005-06-22,129.24,0.012376625,966.931019,966.931019
2005-06-23,130.39,0.008898174,975.5349394,975.5349394
2005-06-24,129.08,-0.010046783,965.7339518,965.7339518
2005-06-27,127.45,-0.012627828,953.5388299,953.5388299
2005-06-28,127.92,0.003687721,957.0552147,957.0552147
2005-06-29,128.41,0.003830519,960.721233,960.721233
2005-06-30,129.43,0.007943307,968.3525363,968.3525363
2005-07-01,130.59,0.008962373,977.0312734,977.0312734
2005-07-04,130.95,0.00275672,979.7246745,979.7246745
2005-07-05,130.54,-0.003130966,976.6571899,976.6571899
2005-07-06,130.65,0.000842654,977.4801736,977.4801736
2005-07-07,131.72,0.00818982,985.4855604,985.4855604
2005-07-08,131.28,-0.003340419,982.1936256,982.1936256
2005-07-11,133.88,0.019804997,1001.645967,1001.645967
2005-07-12,134.26,0.002838363,1004.489002,1004.489002
2005-07-13,135.25,0.007373752,1011.895855,1011.895855
2005-07-14,136.98,0.012791128,1024.839144,1024.839144
2005-07-15,136.48,-0.003650168,1021.098309,1021.098309
2005-07-18,136.78,0.002198124,1023.34281,1023.34281
2005-07-19,138.66,0.0137447,1037.40835,1037.40835
2005-07-20,138.57,-0.00064907,1036.734999,1036.734999
2005-07-21,138.62,0.000360828,1037.109083,1037.109083
2005-07-22,138.37,-0.001803492,1035.238665,1035.238665
2005-07-25,140.55,0.01575486,1051.548706,1051.548706
2005-07-26,140.53,-0.000142298,1051.399072,1051.399072
2005-07-27,140.73,0.001423184,1052.895406,1052.895406
2005-07-28,142.38,0.011724579,1065.240162,1065.240162
2005-07-29,143.32,0.006602051,1072.272931,1072.272931
2005-08-01,143.96,0.004465532,1077.0612,1077.0612
2005-08-02,144.3,0.002361767,1079.604968,1079.604968
2005-08-03,144.21,-0.000623701,1078.931618,1078.931618
2005-08-04,143.52,-0.004784689,1073.769265,1073.769265
2005-08-05,140.7,-0.019648829,1052.670956,1052.670956
2005-08-08,140.49,-0.001492537,1051.099805,1051.099805
2005-08-09,142.11,0.01153107,1063.220111,1063.220111
2005-08-10,142.7,0.004151713,1067.634296,1067.634296
2005-08-11,145.35,0.018570427,1087.460721,1087.460721
2005-08-12,146.04,0.004747162,1092.623073,1092.623073
2005-08-16,144.3,-0.011914544,1079.604968,1079.604968
2005-08-17,143.87,-0.002979903,1076.38785,1076.38785
2005-08-18,141.16,-0.01883645,1056.112524,1056.112524
2005-08-19,140.68,-0.003400397,1052.521323,1052.521323
2005-08-22,144.4,0.026442991,1080.353135,1080.353135
2005-08-23,144.27,-0.000900277,1079.380518,1079.380518
2005-08-24,141.27,-0.020794344,1056.935508,1056.935508
2005-08-25,141.75,0.003397749,1060.52671,1060.52671
2005-08-26,140.36,-0.009805996,1050.127188,1050.127188
2005-08-29,137.42,-0.020946139,1028.131079,1028.131079
2005-08-30,138.68,0.009168971,1037.557983,1037.557983
2005-08-31,140.09,0.010167292,1048.107138,1048.107138
2005-09-01,143.13,0.021700335,1070.851414,1070.851414
2005-09-02,144.3,0.008174387,1079.604968,1079.604968
2005-09-05,144.06,-0.001663202,1077.809367,1077.809367
2005-09-06,145.21,0.007982785,1086.413287,1086.413287
2005-09-07,147.95,0.018869224,1106.913063,1106.913063
2005-09-08,148.41,0.003109158,1110.354631,1110.354631
2005-09-09,149.34,0.006266424,1117.312584,1117.312584
2005-09-12,150.13,0.005289942,1123.223103,1123.223103
2005-09-13,150.29,0.001065743,1124.420171,1124.420171
2005-09-14,152.03,0.011577617,1137.438276,1137.438276
2005-09-15,151.99,-0.000263106,1137.139009,1137.139009
2005-09-16,152.55,0.003684453,1141.328745,1141.328745
2005-09-20,154.69,0.014028187,1157.339518,1157.339518
2005-09-21,155.34,0.004201952,1162.202604,1162.202604
2005-09-22,155.71,0.002381872,1164.970821,1164.970821
2005-09-23,152.39,-0.021321688,1140.131677,1140.131677
2005-09-26,156.39,0.026248441,1170.058357,1170.058357
2005-09-27,156.52,0.000831255,1171.030974,1171.030974
2005-09-28,158.88,0.015077945,1188.687715,1188.687715
2005-09-29,159.06,0.001132931,1190.034416,1190.034416
2005-09-30,157.55,-0.009493273,1178.737094,1178.737094
2005-10-04,160.43,0.018279911,1200.284303,1200.284303
2005-10-05,158.1,-0.014523468,1182.852013,1182.852013
2005-10-06,154.65,-0.021821632,1157.040251,1157.040251
2005-10-07,154.4,-0.001616554,1155.169834,1155.169834
2005-10-10,157.82,0.022150259,1180.757145,1180.757145
2005-10-11,160.06,0.014193385,1197.516086,1197.516086
2005-10-12,156.33,-0.023303761,1169.609457,1169.609457
2005-10-13,152.85,-0.022260603,1143.573246,1143.573246
2005-10-14,152.48,-0.002420674,1140.805028,1140.805028
2005-10-17,150.85,-0.010689927,1128.609906,1128.609906
2005-10-18,152.26,0.009347033,1139.15906,1139.15906
2005-10-19,148.11,-0.027256009,1108.11013,1108.11013
2005-10-20,149.41,0.00877726,1117.836301,1117.836301
2005-10-21,152.22,0.018807309,1138.859794,1138.859794
2005-10-24,152.27,0.000328472,1139.233877,1139.233877
2005-10-25,151.76,-0.003349314,1135.418225,1135.418225
2005-10-26,151.45,-0.002042699,1133.098908,1133.098908
2005-10-27,149.88,-0.010366458,1121.352686,1121.352686
2005-10-28,146.55,-0.022217774,1096.438725,1096.438725
2005-10-31,148.84,0.015626066,1113.571749,1113.571749
2005-11-01,152.98,0.027815103,1144.545863,1144.545863
2005-11-02,155.6,0.017126422,1164.147838,1164.147838
2005-11-03,156.89,0.008290488,1173.799192,1173.799192
2005-11-04,157.28,0.002485818,1176.717043,1176.717043
2005-11-07,156.75,-0.003369786,1172.751758,1172.751758
2005-11-08,157.72,0.006188198,1180.008978,1180.008978
2005-11-09,157.87,0.000951052,1181.131228,1181.131228
2005-11-10,158.69,0.005194147,1187.266198,1187.266198
2005-11-11,161.81,0.019660974,1210.609008,1210.609008
2005-11-14,162.02,0.001297818,1212.180159,1212.180159
2005-11-15,161.49,-0.003271201,1208.214874,1208.214874
2005-11-16,163.24,0.010836584,1221.307796,1221.307796
2005-11-17,163.38,0.000857633,1222.35523,1222.35523
2005-11-18,163.74,0.002203452,1225.048631,1225.048631
2005-11-21,163.1,-0.003908636,1220.260362,1220.260362
2005-11-22,159.68,-0.020968731,1194.673051,1194.673051
2005-11-23,164.47,0.029997495,1230.51025,1230.51025
2005-11-24,165.56,0.006627348,1238.66527,1238.66527
2005-11-25,165.51,-0.000302005,1238.291187,1238.291187
2005-11-28,165.52,6.04193E-05,1238.366003,1238.366003
2005-11-29,163.7,-0.01099565,1224.749364,1224.749364
2005-11-30,165.95,0.013744655,1241.583121,1241.583121
2005-12-01,166.97,0.00614643,1249.214425,1249.214425
2005-12-02,167.56,0.003533569,1253.62861,1253.62861
2005-12-05,168.23,0.003998568,1258.641329,1258.641329
2005-12-06,169.24,0.006003685,1266.197815,1266.197815
2005-12-07,170.21,0.005731506,1273.455035,1273.455035
2005-12-08,170.13,-0.000470008,1272.856502,1272.856502
2005-12-09,169.16,-0.005701522,1265.599282,1265.599282
2005-12-12,171.35,0.012946323,1281.984139,1281.984139
2005-12-13,171.65,0.001750802,1284.22864,1284.22864
2005-12-14,171.15,-0.002912904,1280.487805,1280.487805
2005-12-15,171.56,0.002395559,1283.55529,1283.55529
2005-12-16,169.45,-0.012298904,1267.768966,1267.768966
2005-12-19,171.91,0.014517557,1286.173874,1286.173874
2005-12-20,172.05,0.00081438,1287.221308,1287.221308
2005-12-21,173.95,0.011043301,1301.436481,1301.436481
2005-12-22,173.89,-0.000344927,1300.98758,1300.98758
2005-12-23,175.11,0.00701593,1310.115218,1310.115218
2005-12-26,176.27,0.006624408,1318.793955,1318.793955
2005-12-27,177.2,0.005275997,1325.751908,1325.751908
2005-12-28,176.16,-0.005869074,1317.970971,1317.970971
2005-12-29,177.43,0.007209355,1327.472692,1327.472692
2006-01-02,178.29,0.004846982,1333.906928,1333.906928
2006-01-03,178.81,0.002916597,1337.797396,1337.797396
2006-01-04,179.91,0.006151781,1346.027233,1346.027233
2006-01-05,178.82,-0.006058585,1337.872213,1337.872213
2006-01-06,180.87,0.011464042,1353.209636,1353.209636
2006-01-09,180.3,-0.003151435,1348.945085,1348.945085
2006-01-10,178.98,-0.007321131,1339.06928,1339.06928
2006-01-11,178.67,-0.001732037,1336.749963,1336.749963
